"comment","user_id"
"I'm a army girl in the bangtan world 💜💜","836"
"BTS never disappoints to make people proud💜","965"
"""He is not a playback singer ","696"
"I am an army lot's of love from India 💜💜💜","921"
"Yess❤️ 1D is my favourite too.","191"
"This channel is so underrated   😢","571"
"Forever directioner 💕💜❤💜💕","822"
"NIGHT CHANGES❤️","736"
"1D 😘","108"
"Me getting  notification after 9 min 😥","736"
"I love BTS songs and I love Korea 💜💜","810"
"He is amazing ❤️","779"
"React to Dynamite cover by Him 💜💜❤❤","321"
"He is god man this refreshing voice 🎶🎧","237"
"Lots of love from NE India♥♥","289"
"Please react on dynamite song sung by him.🙏🙏","901"
"I love this reaction... Ever time..","616"
"I like one direction ❤️❤️👍","483"
"pls reaction - you are my everything AINA ABDUL","689"
"Love from india ❤️ 🇮🇳 saranghaeyo 💜 borahae 💜","440"
"😂they are so cute 💜","772"
"Loved the reaction","363"
"I just loved the mash-up...💜","927"
"He is famous singer on YouTube but not in india..","124"
"Bcuz these boys are twins❤️","145"
"""Amazing 😱😍👍love from Pune","842"
"Love you from India ❤️😘","700"
"😮 so talented 🤩","671"
"He is very awesome singer.😍","601"
"Thank you for new video 🙂📸🥰","718"
"Plz react on Arman Malik's song(how many time)","182"
"thank you to create a new video 😊","959"
"""do reaction vedio on saaiyan ji ","297"
"771","144"
"771","538"
"771","553"
"771","523"
"771","237"
"771","546"
"771","331"
"771","463"
"771","830"
"771","956"
"771","975"
"771","74"
"771","860"
"771","699"
"771","248"
"771","365"
"771","389"
"771","576"
"771","54"
"771","352"
"771","643"
"771","624"
"771","688"
"771","823"
"771","643"
"771","87"
"771","446"
"771","896"
"771","50"
"771","332"
"771","102"
"771","826"
"771","122"
"771","202"
"771","258"
"771","571"
"771","771"
"771","435"
"771","432"
"771","154"
"771","491"
"771","999"
"771","840"
"771","967"
"771","637"
"771","407"
"771","228"
"771","773"
"771","865"
"771","323"
"771","784"
"771","289"
"771","790"
"771","113"
"771","116"
"771","965"
"771","845"
"771","226"
"771","506"
"771","748"
"771","112"
"771","742"
"771","179"
"771","343"
"771","388"
"771","730"
"771","115"
"771","831"
"771","116"
"771","518"
"771","22"
"771","230"
"771","837"
"771","401"
"771","434"
"771","963"
"771","774"
"771","815"
"771","556"
"771","79"
"771","733"
"771","477"
"771","376"
"771","411"
"771","22"
"771","567"
"771","801"
"771","873"
"771","244"
"771","580"
"771","43"
"771","479"
"771","879"
"771","82"
"771","218"
"771","702"
"771","299"
"771","242"
"771","247"
"771","326"
"Çox gözəl","450"
"""Gujju's attitude ","508"
"Darshaners to darshan : Till death do us apart","592"
"Mil Gya Meme So Jao Ab 😂😂😂","723"
"Mujhe peene do ka BTS aayega na 😌🙈👻😂🤣💙","757"
"Expectation: BTS Army Reality: Lyrical video","295"
"MY FAVOURITE SONG JUDAIYAAN VE LIKE AND COMMENT","644"
"""You Guys Really Worked Hard Just To Entertain","633"
"Damn Surbhi's expressions on point lovEd it 😀","844"
"You never knew how I got 100 likes 😉","283"
"Whole judaiyaan team ko thank you so much 💙❤","440"
"Indie means Darshan❤️","621"
"Cuties 😍♥ Sj And Darshan😍♥","90"
"""Hardworking","423"
"Their chemistry is on another level❤️  👍","855"
"Surbhijyoti's acting level is just😍🔥","415"
"Darshan ....literally a PERFECT singer❤️","72"
"Our Dedicated  And Hardworking Raval 💙✌️","318"
"Darshan = perfection","562"
"One take artist darshan raval is on fire 🔥💙","39"
"Shoutout To The Whole Team ✌<3","503"
"waiting for barsaat's MV","540"
"We love darshan raval 😍😍","671"
"1:59 The Smile 💙✨","666"
"""Mr. Liar Raval","118"
"Darshan 💙✨","226"
"""Darshaner """"Till death do us apart"""" 😌💙""","841"
"Darshan & Surbhi's looks in the song 🥺😭😍❤️💙","896"
"Mind Blowing Darshan Raval😘❤️","293"
"""Therefore","256"
"Cute cute Darshan 😍💙","506"
"Proud to be a darshaner❤️💙","273"
"Darshan nd sherya wow❤️😘😘","483"
"hi lovely ARMY 💜","430"
"i love how this was 96% just jin eating","3"
"""8:29","555"
"""Jimin : """"we can't do that ","39"
"""Jin: I'm not drinking","764"
"“i’m the cutie” ICONIC.","893"
"""""""wHo ArE yOu?"""" LMAO I CAN'T EVEN-""","539"
"Jin : I don't follow what the agency says","960"
"1:37 suga kills me 😂😂","463"
"no one: jhope: picture behind me is moving?💀","862"
"""Jin:I’m worldwide handsome","297"
"""9:43 me getting ready to eat at the mall","12"
"""I miss eat jin  Actually","615"
"nobody: jin eating: YUMMMMMMMMM","357"
"""Jin: Jimin","285"
"Me watching Jin eating be like: I’m HuNgRy","301"
"Jin: oH bErY bErY DeLiCiOuSeU HAHAAH","494"
"petition for jin to start a mukbang channel 💜 😌","224"
"Nobody:  Jin winking while eating 😂❤️","320"
"the way Jimin wanted sprite... hobi: why","318"
"*eat Jin is a literal TV show at this point*","851"
"4:05 - Jin's laugh .. *It's different.*","125"
"Mom: food? Me: Jinnie 💜","693"
"Jin's face is so squishy when he's eating 🥺🥺","584"
"jin and jimins frienship is so cute omg","762"
"Jin is the Ultimate Mukbanger!","541"
"I died when it said “go all to hell” 💀","897"
"""I read 'BTS' and I was like..... 😍 But then","880"
"""Before I Die","824"
"Ohhhh BTS... ❤️❤️(Behind the scene).. 😓","880"
"""Can we just appreciate the team work","961"
"Love her looks❤️❤️😘😘","613"
"""esra gurur kaynağısın","251"
"The entire collection has my heart 💖💖💖","698"
"""Amazing bts and after results ","512"
"Esra is Damn Beautiful😍✨❤","897"
"No challenge with this sound ❤😍❤","314"
"OMG the background music is on the ball 😘😘😘😘","390"
"Luv you queeeen💕💕💕","987"
"Background music is ambitious 😍","49"
"Always warm welcome to Esra Bilgic 👌","545"
"Yes fashion connects people ❤️💛","736"
"Masha Allah Esra you so beautiful dear ❤️","176"
"The music 💥💕","695"
"Love that song ❤️💯","258"
"Esra   api   so lovely girl ☺️","57"
"""Everything about this collab","130"
"Your look💝🔥🔥","151"
"Hey HALIMA 🔥🔥🔥","525"
"GORGEOUS...!!!","156"
"Looking beautiful ❤️😘","524"
"Beautiful ❤️","83"
"She is beautiful❤","212"
"My favourite 💕","287"
"Looking beautiful Mashalllah","610"
"انتي ملكة الأناقة والجمال يا إسراء 😚😚😚من اليمن","87"
"NICE Love to see Halime in Khaadi","137"
"Looking so nice very beautiful 😍🥰","551"
"Khadi your clothes are really awesome","50"
"""Welcome to Pakistan the land of hospitality","190"
"Mashallah very beautiful! ❤️❤️❣️❣️🥰🥰","102"
"Esramm çok güzelsinn ♡♡","557"
"Innocent beauty 😍","388"
"Looking SOOOOOOO beautiful 🥀😭😍😘😍😘😊","897"
"Крассавица😘","173"
"How cuteeeeee u r","246"
"Nice looking masha Allah ❤","113"
"Esraaa❤","790"
"love her 😍❣️","556"
"❤❤","555"
"💗💗","749"
"Addcited with music 🤩😍","781"
"❤️","409"
"Khaadi and Halime what a combination","656"
"Love u Esra Bilgic huge fan of yours💟💟💟💟","417"
"0:33 də Sibel deyil? Ramo dizisində","325"
"She is so beautiful 😍😍","17"
"""Thats why namjoon is the leader","476"
"""Namjoon is simply an amazing leader","17"
"Namjoon nació para esto hasta su nombre lo dice","864"
"Song: We Are Bulletprrof The Eternal","895"
"Namjoon es un dios supremo","434"
"Namjoon herseyi tamamlıyor","610"
"I cant say ARMY without RM","921"
"Namjoon is the leader and this is the proof","864"
"""Omg this is amazing Namjoon is a true leader ","690"
"""Namjoon is the center I'm convinced ","206"
"He is the whole bangtan world","595"
"This proves Namjoon is dad for real 😂😂😂","909"
"This proves Namjoon is dad for real 😂😂😂","552"
"He was destined to be BTS's leader 💜🥺","225"
"""NAMJOON IS EVERYTHING FOR OUR BANGTAN ","758"
"""Namjoon","366"
"Without Namjoon everything is incomplete 🥰","177"
"Namjoon+BTS+Army = Family and Love 💜💜💜","131"
"That's why he is the leader.","409"
"Ouhhhh namjoon is the best leader","771"
"this is why namjoon is the rightful leader","793"
"More like Without Namjoon there's no Bangtan💜💜","909"
"Namjoon is the pillar.. No one can change that","493"
"THAT'S Y HE IS THE LEADER OF BANGTAN 🥰🥰","4"
"El secreto oscuro de Namjoon","559"
"me bopping my head to this song","201"
"""Also","580"
"The Struggel with Hoseoks name xD i felt that","489"
"It all started with him 😊","534"
"Namjoon his 6 naughty cute babies ❤️❤️","719"
"""and you can't spell ARMY without RM","424"
"theres a reason why is namjoon be the leader","851"
"World's best leader: Kim namjoon....💜💜😊","924"
"So thats why namjoon is the leader💜💜","74"
"""BTS is incomplete without our leader","385"
"What a beautiful name namjoon have 😍😍😍😍😍😍😍","582"
"Namjoon is the piller.","294"
"Jk first target is jin 😂 and second jimin 😂🤣🤣","295"
"""_ _*_Honestly","219"
"""Jk's targets are jin ","822"
"Jin and Jungkook = Father and Son .","558"
"Jinkook in most of the moment","302"
"""It's funny how he doesn't do that with Hope","302"
"""WHAT I LEARNT  : YOU TRY TO FIGHT KOOKIE","324"
"""ARMY: HEY Kookie this is kinda","210"
"""Alternative title:  Jungkook trying to fight Jin","870"
"""Jungkook is bangtan baby","689"
"He's gonna accidentally kill Jin someday😂","817"
"90% R jin N JK","398"
"""9:50 hah golden times🙂","627"
"Jimin has mad patience 😂","333"
"Fighting especially Jin Jimin and V","174"
"0:39 they are silent because namjin are sleeping","792"
"""They are paying  snow ball","936"
"""ahh i'm the 12 comment","742"
"""Actually Jungkook is the nicest ","158"
"1:25 jk even drop his phone😂😂just to catch v","387"
"""They are so patient with each other","800"
"how on hell is this man so perfect","980"
"""In Kook's defence","398"
"Did v just call that girl his wife...wOw","740"
"1:19 and taetae was never seen again 😞","797"
"1:00 tae is still adorable when he cried🥺","10"
"1:24 R.I.P Jungkook's phone 👁👄👁","387"
"""PLEASE ","303"
"1:23 oh no his phone😂😂","212"
"Jungkook is hilarious on another level.","71"
"jimin's laughing sound is heavenly","801"
"1:01 this is so sweet 💕💜","349"
"""JIMIN is not trying to be perfect","364"
"AHHHHH his sweet gentle beautiful voice! 😭","660"
""".  Jimin can connect with all genders","536"
"I WILL BUY EVERYHING JIMIN RECOMMENDS PERIODT","500"
"""Dear parents","978"
"When jimin said “fila”  Omg it was so cute 🥺🥺","426"
"THE WAY HE SAYS FILA MELTS MY HEART EVERY TIME 🥺","378"
"""My new addiction ","514"
"""The way he said","16"
"""his voice is so stunning","964"
"Look at this angel just being an angel","320"
"OMG why his voice is so cute😂😂","953"
"His voice... His... V O I C E !!!!!😩🥺💜","277"
"jimin: fila~ armies: oooo he's talking in english","275"
"""Precioso","477"
"I LOVE PARK JIMIN","280"
"Jimin in a hoodie is soooo hot😍","220"
"Jimin i love you soo much😍😍","324"
"""The greatest man","702"
"JIMIN BEAUTIFUL FILA WOOOW","180"
"OHH JIMIN YOU LOOKS SO CUTE NOOO","939"
"The way he said Fila was so cute omg 😢💟","49"
"I love you so much Jimin","431"
"Jimin Baby 🥺I Miss You So Much💖","234"
"Jimin tell fila so cute.jimin looking so cute 😘","439"
"I love you Jimin💖💗","960"
"Aiiii para jimin lindoooooo😁💜🤭","956"
"I love you JİMİN💜👑","679"
"JIMIN-AH TE AMOOOO. 🇦🇷","156"
"la manera en que jimin dice fila @*%¿#¿;;","835"
"""THE WAY JIMIN SAID """"FILA"""" JGYSNFUWJGTSJFJ 😭""","803"
"OMG !! EVERYTHING ABOUT JIMIN IS CUTE 😭😭😭💜","405"
"Park jimin....He's very handsome ....my heart :(","61"
"Him saying fila is the most cutest thing","195"
"latam: como que carbon??  mochi beautiful","850"
"The way he says Fila at the end is adorable 🥰","708"
"We love you jimin ?😘😘😘😘😘😘😘😘😘","384"
"The way he says Fila omg pls he's so cute 😭🥺💜","731"
"I love you JIMIN","470"
"PARK JIMIN SO PERFECT","932"
"""okay please","525"
"Jimin really end all model 💛","646"
"He’s so cute yet cool like how","355"
"""My heart is exploding","202"
"Amo la dulce voz de Jimin","301"
"""Jimin","565"
"Why He looks so cute🥺🥺","963"
"Jimin I love you so much  ❤💙💚💛🧡💜🇰🇷","640"
"So beautiful Jimin","257"
"His voice mad the best advertisement 😭💜","556"
"JIMIIIIIIIIIIIIIIIIIN","117"
"Me: rewatches just to hear his voice 🥰🥺💛","628"
"Jimin your charms damn it's Killing me 🥵😍🔥","633"
"My baby😍💜💜💜💜💜💜💜Jimin!!","166"
"TE AMO PARK JIMIN  I LOVE YOU PARK JIMIN","244"
"""Charlie’s “I got to go","646"
"charlie’s “i gotta go!” at the end lmao","214"
"We need Unsaid Emily's behind-the-scenes😭","403"
"I CANT KEEP MY EYES OFF OF OWEN DANCING oh my god","24"
"owen just got yeeted out of there lmao","625"
"""“TWINS!!” I love everything about this video","35"
"""""""I gotta go","841"
"Poor Jermey almost dying from the chair. 😂","187"
"Charlie looks so concentrated 😂","176"
"I love the “TWINS” HAHHAHA","268"
"“we gotta go!” “we gotta go we gotta gooo!”","249"
"1:07 the way owen just got lifted killed me","137"
"1:06 charlie’s shimmy oml","440"
"""""""TwInS"""" HAHAHAHAHHAH IM DEAD""","924"
"I LOST IT BY “TWINS” OMG HAHHAHAHHA","810"
"4:19 me when the band will be on tour","713"
"""THAT SHOULD'VE LEFT THAT """"TWINS!"""" IN-""","17"
"""Charlie at the end """"WE GOTTA GO","837"
"2:06 this is just so funny i can't 😂","753"
"I didn’t even recognize Charlie at first lol","284"
"WHEN FUEGO PUTS OWENS HAT ON OMG BRILLIANT","835"
"oh my gosh that “TWINS!” line is so cute!!","391"
"""""""where's willie?"""" Lmao""","359"
"""Can't wait for this video","349"
"AHH CANT WAIT!","114"
"I'm here for the ✨Jeremy Supremacy ✨","262"
"1:09 lmao he FLEW❤️😭💀🤚","939"
"So Luke were supposed to flirt with the twin! 🔥","743"
"""My favourite so far","941"
"""Okay but seriously","244"
"0:11 I taught charlie was going to fall lmao","24"
"""Every time I watch this dance","347"
"""Why can't I stop staring at Charlie's hair","640"
"""THIS IS AMAZING!!! I LOVE THIS SO MUCH","722"
"everyone is so talented","938"
"I wanna see a full on musical production now.","111"
"Jer and Char dancing with the twins is AMAZING!!","756"
"I AM LITERALLY IN LOVE WITH THIS CHOREOGRAPHY ❤","668"
"1:02 the fake faint is sooo good tho 😌","872"
"I can't stop laughing at the WE GOTTA GOOO","234"
"Jeremy dancing is the cutest 😭😭😭","550"
"""Thank you for this content","269"
"""Luke reactions","508"
"Jer looks so good in this!","738"
"""Wow","542"
"This is why we love Jatp 😌🙌🏻","768"
"""This is the honey of the day","849"
"Yêu qá đi 💜","973"
"Buồn cười dễ sợ.Những JK cười yêu quá trời luôn","554"
"5:30 trong video nào vậy m.n?","838"
"0:46","121"
"iLove BTS 😍😍 (◍•ᴗ•◍)💜💜","668"
"jungkook","917"
"""Hồi xưa trông mấy ông như yang hồ á","50"
"Cái đoạn eyoh Chiminsssiii ko nhịn cười dc","688"
"jungkook baby","108"
"Nữa đêm nằm cười như điên:'Đ","437"
"5:17 ở đâu vậy mn","686"
"0:50 ae tốt 👌","381"
"Comment lần thứ n: Ad chăm quá","981"
"Hội anh em chứng góc:)mần nhục nhau=))))😂😂😂","385"
"Nhìn mấy ổng mà cười lây theo","660"
"bangtan song youngtan artinya laki2 tahan peluru","863"
